domainID,siteID,plotID,sampleID,nlcdClass,decimalLatitude,decimalLongitude,elevation,collectDate,year,month,day,dayOfYear,totalSampledArea,lifeStage,acceptedTaxonID,rawCount,estimatedCount,allSpeciesTotal
D16,WREF,WREF_004,WREF_004.20180604,evergreenForest,45.8215,-121.998892,558.6,2018-06-04T20:35Z,2018,6,4,155,160,Larva,IXOSCA,0,0,0
D16,WREF,WREF_004,WREF_004.20180604,evergreenForest,45.8215,-121.998892,558.6,2018-06-04T20:35Z,2018,6,4,155,160,Nymph,IXOSCA,0,0,0
D16,WREF,WREF_004,WREF_004.20180715,evergreenForest,45.8215,-121.998892,558.6,2018-07-15T17:09Z,2018,7,15,196,160,Adult,IXOSCA,0,0,0
D16,WREF,WREF_004,WREF_004.20180715,evergreenForest,45.8215,-121.998892,558.6,2018-07-15T17:09Z,2018,7,15,196,160,Larva,IXOSCA,0,0,0
D16,WREF,WREF_004,WREF_004.20180715,evergreenForest,45.8215,-121.998892,558.6,2018-07-15T17:09Z,2018,7,15,196,160,Nymph,IXOSCA,0,0,0
D16,WREF,WREF_004,WREF_004.20180829,evergreenForest,45.8215,-121.998892,558.6,2018-08-29T17:39Z,2018,8,29,241,162,Adult,IXOSCA,0,0,0
D16,WREF,WREF_004,WREF_004.20180829,evergreenForest,45.8215,-121.998892,558.6,2018-08-29T17:39Z,2018,8,29,241,162,Larva,IXOSCA,0,0,0
D16,WREF,WREF_004,WREF_004.20180829,evergreenForest,45.8215,-121.998892,558.6,2018-08-29T17:39Z,2018,8,29,241,162,Nymph,IXOSCA,0,0,0
D16,WREF,WREF_007,WREF_007.20180427,evergreenForest,45.851145,-121.988562,583.2,2018-04-27T17:15Z,2018,4,27,117,160,Adult,IXOSCA,0,0,0
D16,WREF,WREF_007,WREF_007.20180427,evergreenForest,45.851145,-121.988562,583.2,2018-04-27T17:15Z,2018,4,27,117,160,Larva,IXOSCA,0,0,0
D16,WREF,WREF_007,WREF_007.20180427,evergreenForest,45.851145,-121.988562,583.2,2018-04-27T17:15Z,2018,4,27,117,160,Nymph,IXOSCA,0,0,0
D16,WREF,WREF_007,WREF_007.20180604,evergreenForest,45.851145,-121.988562,583.2,2018-06-04T20:53Z,2018,6,4,155,160,Adult,IXOSCA,0,0,0
D16,WREF,WREF_007,WREF_007.20180604,evergreenForest,45.851145,-121.988562,583.2,2018-06-04T20:53Z,2018,6,4,155,160,Larva,IXOSCA,0,0,0
D16,WREF,WREF_007,WREF_007.20180604,evergreenForest,45.851145,-121.988562,583.2,2018-06-04T20:53Z,2018,6,4,155,160,Nymph,IXOSCA,0,0,0
D16,WREF,WREF_007,WREF_007.20180715,evergreenForest,45.851145,-121.988562,583.2,2018-07-15T17:01Z,2018,7,15,196,160,Adult,IXOSCA,0,0,0
D16,WREF,WREF_007,WREF_007.20180715,evergreenForest,45.851145,-121.988562,583.2,2018-07-15T17:01Z,2018,7,15,196,160,Larva,IXOSCA,0,0,0
D16,WREF,WREF_007,WREF_007.20180715,evergreenForest,45.851145,-121.988562,583.2,2018-07-15T17:01Z,2018,7,15,196,160,Nymph,IXOSCA,0,0,0
D16,WREF,WREF_007,WREF_007.20180829,evergreenForest,45.851145,-121.988562,583.2,2018-08-29T16:05Z,2018,8,29,241,160,Adult,IXOSCA,0,0,0
D16,WREF,WREF_007,WREF_007.20180829,evergreenForest,45.851145,-121.988562,583.2,2018-08-29T16:05Z,2018,8,29,241,160,Larva,IXOSCA,0,0,0
D16,WREF,WREF_007,WREF_007.20180829,evergreenForest,45.851145,-121.988562,583.2,2018-08-29T16:05Z,2018,8,29,241,160,Nymph,IXOSCA,0,0,0
D16,WREF,WREF_008,WREF_008.20180425,evergreenForest,45.822946,-121.971832,451.8,2018-04-25T20:12Z,2018,4,25,115,160,Adult,IXOSCA,0,0,0
D16,WREF,WREF_008,WREF_008.20180425,evergreenForest,45.822946,-121.971832,451.8,2018-04-25T20:12Z,2018,4,25,115,160,Larva,IXOSCA,0,0,0
D16,WREF,WREF_008,WREF_008.20180425,evergreenForest,45.822946,-121.971832,451.8,2018-04-25T20:12Z,2018,4,25,115,160,Nymph,IXOSCA,0,0,0
D16,WREF,WREF_008,WREF_008.20180604,evergreenForest,45.822946,-121.971832,451.8,2018-06-04T21:23Z,2018,6,4,155,160,Adult,IXOSCA,0,0,0
D16,WREF,WREF_008,WREF_008.20180604,evergreenForest,45.822946,-121.971832,451.8,2018-06-04T21:23Z,2018,6,4,155,160,Larva,IXOSCA,0,0,0
D16,WREF,WREF_008,WREF_008.20180604,evergreenForest,45.822946,-121.971832,451.8,2018-06-04T21:23Z,2018,6,4,155,160,Nymph,IXOSCA,0,0,0
D16,WREF,WREF_008,WREF_008.20180715,evergreenForest,45.822946,-121.971832,451.8,2018-07-15T18:05Z,2018,7,15,196,160,Adult,IXOSCA,0,0,0
D16,WREF,WREF_008,WREF_008.20180715,evergreenForest,45.822946,-121.971832,451.8,2018-07-15T18:05Z,2018,7,15,196,160,Larva,IXOSCA,0,0,0
D16,WREF,WREF_008,WREF_008.20180715,evergreenForest,45.822946,-121.971832,451.8,2018-07-15T18:05Z,2018,7,15,196,160,Nymph,IXOSCA,0,0,0
D16,WREF,WREF_008,WREF_008.20180829,evergreenForest,45.822946,-121.971832,451.8,2018-08-29T15:48Z,2018,8,29,241,160,Adult,IXOSCA,0,0,0
D16,WREF,WREF_008,WREF_008.20180829,evergreenForest,45.822946,-121.971832,451.8,2018-08-29T15:48Z,2018,8,29,241,160,Larva,IXOSCA,0,0,0
D16,WREF,WREF_008,WREF_008.20180829,evergreenForest,45.822946,-121.971832,451.8,2018-08-29T15:48Z,2018,8,29,241,160,Nymph,IXOSCA,0,0,0
D16,WREF,WREF_009,WREF_009.20180426,evergreenForest,45.834792,-122.001011,827.5,2018-04-26T22:39Z,2018,4,26,116,160,Adult,IXOSCA,0,0,0
D16,WREF,WREF_009,WREF_009.20180426,evergreenForest,45.834792,-122.001011,827.5,2018-04-26T22:39Z,2018,4,26,116,160,Larva,IXOSCA,0,0,0
D16,WREF,WREF_009,WREF_009.20180426,evergreenForest,45.834792,-122.001011,827.5,2018-04-26T22:39Z,2018,4,26,116,160,Nymph,IXOSCA,0,0,0
D16,WREF,WREF_009,WREF_009.20180604,evergreenForest,45.834792,-122.001011,827.5,2018-06-04T19:30Z,2018,6,4,155,160,Adult,IXOSCA,0,0,0
D16,WREF,WREF_009,WREF_009.20180604,evergreenForest,45.834792,-122.001011,827.5,2018-06-04T19:30Z,2018,6,4,155,160,Larva,IXOSCA,0,0,0
D16,WREF,WREF_009,WREF_009.20180604,evergreenForest,45.834792,-122.001011,827.5,2018-06-04T19:30Z,2018,6,4,155,160,Nymph,IXOSCA,0,0,0
D16,WREF,WREF_009,WREF_009.20180715,evergreenForest,45.834792,-122.001011,827.5,2018-07-15T16:10Z,2018,7,15,196,161,Adult,IXOSCA,0,0,0
D16,WREF,WREF_009,WREF_009.20180715,evergreenForest,45.834792,-122.001011,827.5,2018-07-15T16:10Z,2018,7,15,196,161,Larva,IXOSCA,0,0,0
D16,WREF,WREF_009,WREF_009.20180715,evergreenForest,45.834792,-122.001011,827.5,2018-07-15T16:10Z,2018,7,15,196,161,Nymph,IXOSCA,0,0,0
D16,WREF,WREF_009,WREF_009.20180829,evergreenForest,45.834792,-122.001011,827.5,2018-08-29T16:50Z,2018,8,29,241,160,Adult,IXOSCA,0,0,0
D16,WREF,WREF_009,WREF_009.20180829,evergreenForest,45.834792,-122.001011,827.5,2018-08-29T16:50Z,2018,8,29,241,160,Larva,IXOSCA,0,0,0
D16,WREF,WREF_009,WREF_009.20180829,evergreenForest,45.834792,-122.001011,827.5,2018-08-29T16:50Z,2018,8,29,241,160,Nymph,IXOSCA,0,0,0
D16,WREF,WREF_013,WREF_013.20180426,evergreenForest,45.837147,-122.018217,616.1,2018-04-26T19:18Z,2018,4,26,116,160,Adult,IXOSCA,0,0,0
D16,WREF,WREF_013,WREF_013.20180426,evergreenForest,45.837147,-122.018217,616.1,2018-04-26T19:18Z,2018,4,26,116,160,Larva,IXOSCA,0,0,0
D16,WREF,WREF_013,WREF_013.20180426,evergreenForest,45.837147,-122.018217,616.1,2018-04-26T19:18Z,2018,4,26,116,160,Nymph,IXOSCA,0,0,0
D16,WREF,WREF_013,WREF_013.20180604,evergreenForest,45.837147,-122.018217,616.1,2018-06-04T19:12Z,2018,6,4,155,160,Adult,IXOSCA,0,0,0
D16,WREF,WREF_013,WREF_013.20180604,evergreenForest,45.837147,-122.018217,616.1,2018-06-04T19:12Z,2018,6,4,155,160,Larva,IXOSCA,0,0,0
D16,WREF,WREF_013,WREF_013.20180604,evergreenForest,45.837147,-122.018217,616.1,2018-06-04T19:12Z,2018,6,4,155,160,Nymph,IXOSCA,0,0,0
D16,WREF,WREF_013,WREF_013.20180715,evergreenForest,45.837147,-122.018217,616.1,2018-07-15T19:04Z,2018,7,15,196,160,Adult,IXOSCA,0,0,0
D16,WREF,WREF_013,WREF_013.20180715,evergreenForest,45.837147,-122.018217,616.1,2018-07-15T19:04Z,2018,7,15,196,160,Larva,IXOSCA,0,0,0
D16,WREF,WREF_013,WREF_013.20180715,evergreenForest,45.837147,-122.018217,616.1,2018-07-15T19:04Z,2018,7,15,196,160,Nymph,IXOSCA,0,0,0
D16,WREF,WREF_013,WREF_013.20180829,evergreenForest,45.837147,-122.018217,616.1,2018-08-29T17:45Z,2018,8,29,241,160,Adult,IXOSCA,0,0,0
D16,WREF,WREF_013,WREF_013.20180829,evergreenForest,45.837147,-122.018217,616.1,2018-08-29T17:45Z,2018,8,29,241,160,Larva,IXOSCA,0,0,0
D16,WREF,WREF_013,WREF_013.20180829,evergreenForest,45.837147,-122.018217,616.1,2018-08-29T17:45Z,2018,8,29,241,160,Nymph,IXOSCA,0,0,0
D17,SJER,SJER_001,SJER_001.20161027,grasslandHerbaceous,37.107348,-119.721732,415.5,2016-10-27T19:53Z,2016,10,27,301,160,Adult,IXOSCA,0,0,0
D17,SJER,SJER_001,SJER_001.20161027,grasslandHerbaceous,37.107348,-119.721732,415.5,2016-10-27T19:53Z,2016,10,27,301,160,Larva,IXOSCA,0,0,0
D17,SJER,SJER_001,SJER_001.20161027,grasslandHerbaceous,37.107348,-119.721732,415.5,2016-10-27T19:53Z,2016,10,27,301,160,Nymph,IXOSCA,0,0,0
D17,SJER,SJER_001,SJER_001.20161205,grasslandHerbaceous,37.107348,-119.721732,415.5,2016-12-05T22:06Z,2016,12,5,340,170,Adult,IXOSCA,0,0,0
D17,SJER,SJER_001,SJER_001.20161205,grasslandHerbaceous,37.107348,-119.721732,415.5,2016-12-05T22:06Z,2016,12,5,340,170,Larva,IXOSCA,0,0,0
D17,SJER,SJER_001,SJER_001.20161205,grasslandHerbaceous,37.107348,-119.721732,415.5,2016-12-05T22:06Z,2016,12,5,340,170,Nymph,IXOSCA,0,0,0
D17,SJER,SJER_001,SJER_001.20170219,grasslandHerbaceous,37.107348,-119.721732,415.5,2017-02-19T19:50Z,2017,2,19,50,160,Adult,IXOSCA,0,0,0
D17,SJER,SJER_001,SJER_001.20170219,grasslandHerbaceous,37.107348,-119.721732,415.5,2017-02-19T19:50Z,2017,2,19,50,160,Larva,IXOSCA,0,0,0
D17,SJER,SJER_001,SJER_001.20170219,grasslandHerbaceous,37.107348,-119.721732,415.5,2017-02-19T19:50Z,2017,2,19,50,160,Nymph,IXOSCA,0,0,0
D17,SJER,SJER_001,SJER_001.20170403,grasslandHerbaceous,37.107348,-119.721732,415.5,2017-04-03T18:45Z,2017,4,3,93,160,Adult,IXOSCA,0,0,0
D17,SJER,SJER_001,SJER_001.20170403,grasslandHerbaceous,37.107348,-119.721732,415.5,2017-04-03T18:45Z,2017,4,3,93,160,Larva,IXOSCA,0,0,0
D17,SJER,SJER_001,SJER_001.20170403,grasslandHerbaceous,37.107348,-119.721732,415.5,2017-04-03T18:45Z,2017,4,3,93,160,Nymph,IXOSCA,0,0,0
D17,SJER,SJER_001,SJER_001.20170515,grasslandHerbaceous,37.107348,-119.721732,415.5,2017-05-15T21:34Z,2017,5,15,135,160,Adult,IXOSCA,0,0,0
D17,SJER,SJER_001,SJER_001.20170515,grasslandHerbaceous,37.107348,-119.721732,415.5,2017-05-15T21:34Z,2017,5,15,135,160,Larva,IXOSCA,0,0,0
D17,SJER,SJER_001,SJER_001.20170515,grasslandHerbaceous,37.107348,-119.721732,415.5,2017-05-15T21:34Z,2017,5,15,135,160,Nymph,IXOSCA,0,0,0
D17,SJER,SJER_001,SJER_001.20171121,grasslandHerbaceous,37.107348,-119.721732,415.5,2017-11-21T16:39Z,2017,11,21,325,170,Adult,IXOSCA,0,0,0
D17,SJER,SJER_001,SJER_001.20171121,grasslandHerbaceous,37.107348,-119.721732,415.5,2017-11-21T16:39Z,2017,11,21,325,170,Larva,IXOSCA,0,0,0
D17,SJER,SJER_001,SJER_001.20171121,grasslandHerbaceous,37.107348,-119.721732,415.5,2017-11-21T16:39Z,2017,11,21,325,170,Nymph,IXOSCA,0,0,0
D17,SJER,SJER_001,SJER_001.20180102,grasslandHerbaceous,37.107348,-119.721732,415.5,2018-01-02T19:05Z,2018,1,2,2,160,Adult,IXOSCA,0,0,0
D17,SJER,SJER_001,SJER_001.20180102,grasslandHerbaceous,37.107348,-119.721732,415.5,2018-01-02T19:05Z,2018,1,2,2,160,Larva,IXOSCA,0,0,0
D17,SJER,SJER_001,SJER_001.20180102,grasslandHerbaceous,37.107348,-119.721732,415.5,2018-01-02T19:05Z,2018,1,2,2,160,Nymph,IXOSCA,0,0,0
D17,SJER,SJER_001,SJER_001.20180212,grasslandHerbaceous,37.107348,-119.721732,415.5,2018-02-12T18:41Z,2018,2,12,43,160,Adult,IXOSCA,0,0,0
D17,SJER,SJER_001,SJER_001.20180212,grasslandHerbaceous,37.107348,-119.721732,415.5,2018-02-12T18:41Z,2018,2,12,43,160,Larva,IXOSCA,0,0,0
D17,SJER,SJER_001,SJER_001.20180212,grasslandHerbaceous,37.107348,-119.721732,415.5,2018-02-12T18:41Z,2018,2,12,43,160,Nymph,IXOSCA,0,0,0
D17,SJER,SJER_001,SJER_001.20180327,grasslandHerbaceous,37.107348,-119.721732,415.5,2018-03-27T17:05Z,2018,3,27,86,160,Adult,IXOSCA,0,0,0
D17,SJER,SJER_001,SJER_001.20180327,grasslandHerbaceous,37.107348,-119.721732,415.5,2018-03-27T17:05Z,2018,3,27,86,160,Larva,IXOSCA,0,0,0
D17,SJER,SJER_001,SJER_001.20180327,grasslandHerbaceous,37.107348,-119.721732,415.5,2018-03-27T17:05Z,2018,3,27,86,160,Nymph,IXOSCA,0,0,0
D17,SJER,SJER_001,SJER_001.20180507,grasslandHerbaceous,37.107348,-119.721732,415.5,2018-05-07T19:30Z,2018,5,7,127,160,Adult,IXOSCA,0,0,0
D17,SJER,SJER_001,SJER_001.20180507,grasslandHerbaceous,37.107348,-119.721732,415.5,2018-05-07T19:30Z,2018,5,7,127,160,Larva,IXOSCA,0,0,0
D17,SJER,SJER_001,SJER_001.20180507,grasslandHerbaceous,37.107348,-119.721732,415.5,2018-05-07T19:30Z,2018,5,7,127,160,Nymph,IXOSCA,0,0,0
D17,SJER,SJER_001,SJER_001.20181126,grasslandHerbaceous,37.107348,-119.721732,415.5,2018-11-26T22:00Z,2018,11,26,330,160,Adult,IXOSCA,0,0,0
D17,SJER,SJER_001,SJER_001.20181126,grasslandHerbaceous,37.107348,-119.721732,415.5,2018-11-26T22:00Z,2018,11,26,330,160,Larva,IXOSCA,0,0,0
D17,SJER,SJER_001,SJER_001.20181126,grasslandHerbaceous,37.107348,-119.721732,415.5,2018-11-26T22:00Z,2018,11,26,330,160,Nymph,IXOSCA,0,0,0
D17,SJER,SJER_001,SJER_001.20190108,grasslandHerbaceous,37.107348,-119.721732,415.5,2019-01-08T18:10Z,2019,1,8,8,160,Adult,IXOSCA,0,0,0
D17,SJER,SJER_001,SJER_001.20190108,grasslandHerbaceous,37.107348,-119.721732,415.5,2019-01-08T18:10Z,2019,1,8,8,160,Larva,IXOSCA,0,0,0
D17,SJER,SJER_001,SJER_001.20190108,grasslandHerbaceous,37.107348,-119.721732,415.5,2019-01-08T18:10Z,2019,1,8,8,160,Nymph,IXOSCA,0,0,0
D17,SJER,SJER_001,SJER_001.20190219,grasslandHerbaceous,37.107348,-119.721732,415.5,2019-02-19T19:06Z,2019,2,19,50,160,Adult,IXOSCA,0,0,0
D17,SJER,SJER_001,SJER_001.20190219,grasslandHerbaceous,37.107348,-119.721732,415.5,2019-02-19T19:06Z,2019,2,19,50,160,Larva,IXOSCA,0,0,0
D17,SJER,SJER_001,SJER_001.20190219,grasslandHerbaceous,37.107348,-119.721732,415.5,2019-02-19T19:06Z,2019,2,19,50,160,Nymph,IXOSCA,0,0,0
D17,SJER,SJER_002,SJER_002.20161027,grasslandHerbaceous,37.082062,-119.744707,327.7,2016-10-27T18:15Z,2016,10,27,301,160,Adult,IXOSCA,0,0,0
D17,SJER,SJER_002,SJER_002.20161027,grasslandHerbaceous,37.082062,-119.744707,327.7,2016-10-27T18:15Z,2016,10,27,301,160,Larva,IXOSCA,0,0,0
D17,SJER,SJER_002,SJER_002.20161027,grasslandHerbaceous,37.082062,-119.744707,327.7,2016-10-27T18:15Z,2016,10,27,301,160,Nymph,IXOSCA,0,0,0
D17,SJER,SJER_002,SJER_002.20161205,grasslandHerbaceous,37.082062,-119.744707,327.7,2016-12-05T23:24Z,2016,12,5,340,160,Adult,IXOSCA,0,0,0
D17,SJER,SJER_002,SJER_002.20161205,grasslandHerbaceous,37.082062,-119.744707,327.7,2016-12-05T23:24Z,2016,12,5,340,160,Larva,IXOSCA,0,0,0
D17,SJER,SJER_002,SJER_002.20161205,grasslandHerbaceous,37.082062,-119.744707,327.7,2016-12-05T23:24Z,2016,12,5,340,160,Nymph,IXOSCA,0,0,0
D17,SJER,SJER_002,SJER_002.20170219,grasslandHerbaceous,37.082062,-119.744707,327.7,2017-02-19T17:36Z,2017,2,19,50,158,Adult,IXOSCA,0,0,0
D17,SJER,SJER_002,SJER_002.20170219,grasslandHerbaceous,37.082062,-119.744707,327.7,2017-02-19T17:36Z,2017,2,19,50,158,Larva,IXOSCA,0,0,0
D17,SJER,SJER_002,SJER_002.20170219,grasslandHerbaceous,37.082062,-119.744707,327.7,2017-02-19T17:36Z,2017,2,19,50,158,Nymph,IXOSCA,0,0,0
D17,SJER,SJER_002,SJER_002.20170403,grasslandHerbaceous,37.082062,-119.744707,327.7,2017-04-03T17:57Z,2017,4,3,93,160,Adult,IXOSCA,0,0,0
D17,SJER,SJER_002,SJER_002.20170403,grasslandHerbaceous,37.082062,-119.744707,327.7,2017-04-03T17:57Z,2017,4,3,93,160,Larva,IXOSCA,0,0,0
D17,SJER,SJER_002,SJER_002.20170403,grasslandHerbaceous,37.082062,-119.744707,327.7,2017-04-03T17:57Z,2017,4,3,93,160,Nymph,IXOSCA,0,0,0
D17,SJER,SJER_002,SJER_002.20170516,grasslandHerbaceous,37.082062,-119.744707,327.7,2017-05-16T17:39Z,2017,5,16,136,160,Adult,IXOSCA,0,0,0
D17,SJER,SJER_002,SJER_002.20170516,grasslandHerbaceous,37.082062,-119.744707,327.7,2017-05-16T17:39Z,2017,5,16,136,160,Larva,IXOSCA,0,0,0
D17,SJER,SJER_002,SJER_002.20170516,grasslandHerbaceous,37.082062,-119.744707,327.7,2017-05-16T17:39Z,2017,5,16,136,160,Nymph,IXOSCA,0,0,0
D17,SJER,SJER_002,SJER_002.20171121,grasslandHerbaceous,37.082062,-119.744707,327.7,2017-11-21T19:03Z,2017,11,21,325,160,Adult,IXOSCA,0,0,0
D17,SJER,SJER_002,SJER_002.20171121,grasslandHerbaceous,37.082062,-119.744707,327.7,2017-11-21T19:03Z,2017,11,21,325,160,Larva,IXOSCA,0,0,0
D17,SJER,SJER_002,SJER_002.20171121,grasslandHerbaceous,37.082062,-119.744707,327.7,2017-11-21T19:03Z,2017,11,21,325,160,Nymph,IXOSCA,0,0,0
D17,SJER,SJER_002,SJER_002.20180102,grasslandHerbaceous,37.082062,-119.744707,327.7,2018-01-02T20:52Z,2018,1,2,2,160,Adult,IXOSCA,0,0,0
D17,SJER,SJER_002,SJER_002.20180102,grasslandHerbaceous,37.082062,-119.744707,327.7,2018-01-02T20:52Z,2018,1,2,2,160,Larva,IXOSCA,0,0,0
D17,SJER,SJER_002,SJER_002.20180102,grasslandHerbaceous,37.082062,-119.744707,327.7,2018-01-02T20:52Z,2018,1,2,2,160,Nymph,IXOSCA,0,0,0
D17,SJER,SJER_002,SJER_002.20180212,grasslandHerbaceous,37.082062,-119.744707,327.7,2018-02-12T20:25Z,2018,2,12,43,160,Adult,IXOSCA,0,0,0
D17,SJER,SJER_002,SJER_002.20180212,grasslandHerbaceous,37.082062,-119.744707,327.7,2018-02-12T20:25Z,2018,2,12,43,160,Larva,IXOSCA,0,0,0
D17,SJER,SJER_002,SJER_002.20180212,grasslandHerbaceous,37.082062,-119.744707,327.7,2018-02-12T20:25Z,2018,2,12,43,160,Nymph,IXOSCA,0,0,0
D17,SJER,SJER_002,SJER_002.20180327,grasslandHerbaceous,37.082062,-119.744707,327.7,2018-03-27T18:14Z,2018,3,27,86,160,Adult,IXOSCA,0,0,0
D17,SJER,SJER_002,SJER_002.20180327,grasslandHerbaceous,37.082062,-119.744707,327.7,2018-03-27T18:14Z,2018,3,27,86,160,Larva,IXOSCA,0,0,0
D17,SJER,SJER_002,SJER_002.20180327,grasslandHerbaceous,37.082062,-119.744707,327.7,2018-03-27T18:14Z,2018,3,27,86,160,Nymph,IXOSCA,0,0,0
D17,SJER,SJER_002,SJER_002.20180507,grasslandHerbaceous,37.082062,-119.744707,327.7,2018-05-07T18:46Z,2018,5,7,127,160,Adult,IXOSCA,0,0,0
D17,SJER,SJER_002,SJER_002.20180507,grasslandHerbaceous,37.082062,-119.744707,327.7,2018-05-07T18:46Z,2018,5,7,127,160,Larva,IXOSCA,0,0,0
D17,SJER,SJER_002,SJER_002.20180507,grasslandHerbaceous,37.082062,-119.744707,327.7,2018-05-07T18:46Z,2018,5,7,127,160,Nymph,IXOSCA,0,0,0
D17,SJER,SJER_002,SJER_002.20181126,grasslandHerbaceous,37.082062,-119.744707,327.7,2018-11-26T23:02Z,2018,11,26,330,160,Adult,IXOSCA,0,0,0
D17,SJER,SJER_002,SJER_002.20181126,grasslandHerbaceous,37.082062,-119.744707,327.7,2018-11-26T23:02Z,2018,11,26,330,160,Larva,IXOSCA,0,0,0
D17,SJER,SJER_002,SJER_002.20181126,grasslandHerbaceous,37.082062,-119.744707,327.7,2018-11-26T23:02Z,2018,11,26,330,160,Nymph,IXOSCA,0,0,0
D17,SJER,SJER_002,SJER_002.20190108,grasslandHerbaceous,37.082062,-119.744707,327.7,2019-01-08T19:37Z,2019,1,8,8,160,Adult,IXOSCA,0,0,0
D17,SJER,SJER_002,SJER_002.20190108,grasslandHerbaceous,37.082062,-119.744707,327.7,2019-01-08T19:37Z,2019,1,8,8,160,Larva,IXOSCA,0,0,0
D17,SJER,SJER_002,SJER_002.20190108,grasslandHerbaceous,37.082062,-119.744707,327.7,2019-01-08T19:37Z,2019,1,8,8,160,Nymph,IXOSCA,0,0,0
D17,SJER,SJER_002,SJER_002.20190219,grasslandHerbaceous,37.082062,-119.744707,327.7,2019-02-19T20:39Z,2019,2,19,50,160,Adult,IXOSCA,0,0,0
D17,SJER,SJER_002,SJER_002.20190219,grasslandHerbaceous,37.082062,-119.744707,327.7,2019-02-19T20:39Z,2019,2,19,50,160,Larva,IXOSCA,0,0,0
D17,SJER,SJER_002,SJER_002.20190219,grasslandHerbaceous,37.082062,-119.744707,327.7,2019-02-19T20:39Z,2019,2,19,50,160,Nymph,IXOSCA,0,0,0
D17,SJER,SJER_007,SJER_007.20161027,grasslandHerbaceous,37.112815,-119.752224,419.1,2016-10-27T18:16Z,2016,10,27,301,160,Adult,IXOSCA,0,0,0
D17,SJER,SJER_007,SJER_007.20161027,grasslandHerbaceous,37.112815,-119.752224,419.1,2016-10-27T18:16Z,2016,10,27,301,160,Larva,IXOSCA,0,0,0
D17,SJER,SJER_007,SJER_007.20161027,grasslandHerbaceous,37.112815,-119.752224,419.1,2016-10-27T18:16Z,2016,10,27,301,160,Nymph,IXOSCA,0,0,0
D17,SJER,SJER_007,SJER_007.20161207,grasslandHerbaceous,37.112815,-119.752224,419.1,2016-12-07T21:52Z,2016,12,7,342,175,Adult,IXOSCA,0,0,0
D17,SJER,SJER_007,SJER_007.20161207,grasslandHerbaceous,37.112815,-119.752224,419.1,2016-12-07T21:52Z,2016,12,7,342,175,Larva,IXOSCA,0,0,0
D17,SJER,SJER_007,SJER_007.20161207,grasslandHerbaceous,37.112815,-119.752224,419.1,2016-12-07T21:52Z,2016,12,7,342,175,Nymph,IXOSCA,0,0,0
D17,SJER,SJER_007,SJER_007.20170228,grasslandHerbaceous,37.112815,-119.752224,419.1,2017-02-28T09:51Z,2017,2,28,59,160,Adult,IXOSCA,0,0,0
D17,SJER,SJER_007,SJER_007.20170228,grasslandHerbaceous,37.112815,-119.752224,419.1,2017-02-28T09:51Z,2017,2,28,59,160,Larva,IXOSCA,0,0,0
D17,SJER,SJER_007,SJER_007.20170228,grasslandHerbaceous,37.112815,-119.752224,419.1,2017-02-28T09:51Z,2017,2,28,59,160,Nymph,IXOSCA,0,0,0
D17,SJER,SJER_007,SJER_007.20170403,grasslandHerbaceous,37.112815,-119.752224,419.1,2017-04-03T23:07Z,2017,4,3,93,155,Adult,IXOSCA,0,0,0
D17,SJER,SJER_007,SJER_007.20170403,grasslandHerbaceous,37.112815,-119.752224,419.1,2017-04-03T23:07Z,2017,4,3,93,155,Larva,IXOSCA,0,0,0
D17,SJER,SJER_007,SJER_007.20170403,grasslandHerbaceous,37.112815,-119.752224,419.1,2017-04-03T23:07Z,2017,4,3,93,155,Nymph,IXOSCA,0,0,0
D17,SJER,SJER_007,SJER_007.20170515,grasslandHerbaceous,37.112815,-119.752224,419.1,2017-05-15T19:17Z,2017,5,15,135,160,Adult,IXOSCA,0,0,0
D17,SJER,SJER_007,SJER_007.20170515,grasslandHerbaceous,37.112815,-119.752224,419.1,2017-05-15T19:17Z,2017,5,15,135,160,Larva,IXOSCA,0,0,0
D17,SJER,SJER_007,SJER_007.20170515,grasslandHerbaceous,37.112815,-119.752224,419.1,2017-05-15T19:17Z,2017,5,15,135,160,Nymph,IXOSCA,0,0,0
D17,SJER,SJER_007,SJER_007.20171121,grasslandHerbaceous,37.112815,-119.752224,419.1,2017-11-21T22:49Z,2017,11,21,325,148,Adult,IXOSCA,0,0,0
D17,SJER,SJER_007,SJER_007.20171121,grasslandHerbaceous,37.112815,-119.752224,419.1,2017-11-21T22:49Z,2017,11,21,325,148,Larva,IXOSCA,0,0,0
D17,SJER,SJER_007,SJER_007.20171121,grasslandHerbaceous,37.112815,-119.752224,419.1,2017-11-21T22:49Z,2017,11,21,325,148,Nymph,IXOSCA,0,0,0
D17,SJER,SJER_007,SJER_007.20180102,grasslandHerbaceous,37.112815,-119.752224,419.1,2018-01-02T17:08Z,2018,1,2,2,160,Adult,IXOSCA,0,0,0
D17,SJER,SJER_007,SJER_007.20180102,grasslandHerbaceous,37.112815,-119.752224,419.1,2018-01-02T17:08Z,2018,1,2,2,160,Larva,IXOSCA,0,0,0
D17,SJER,SJER_007,SJER_007.20180102,grasslandHerbaceous,37.112815,-119.752224,419.1,2018-01-02T17:08Z,2018,1,2,2,160,Nymph,IXOSCA,0,0,0
D17,SJER,SJER_007,SJER_007.20180214,grasslandHerbaceous,37.112815,-119.752224,419.1,2018-02-14T20:31Z,2018,2,14,45,160,Adult,IXOSCA,0,0,0
